Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 60.001169, 217.000000, 0.002388, 0.238806, 11.940299, 597.014925, 6.283182, 
20, 60.011069, 217.000000, 0.012288, 0.494987, 12.809070, 43.438588, 6.283155, 
20, 60.033343, 216.999998, 0.034562, 1.113707, 30.935988, 906.345908, 6.283095, 
20, 60.070466, 216.999993, 0.071685, 1.856134, 37.121348, 309.267988, 6.282995, 
20, 60.122436, 216.999980, 0.123655, 2.598494, 37.118013, -0.166755, 6.282855, 
20, 60.189251, 216.999952, 0.190470, 3.340761, 37.113344, -0.233473, 6.282675, 
20, 60.270909, 216.999901, 0.272128, 4.082908, 37.107339, -0.300207, 6.282456, 
20, 60.367407, 216.999818, 0.368626, 4.824908, 37.100000, -0.366961, 6.282197, 
20, 60.478742, 216.999692, 0.479961, 5.566735, 37.091325, -0.433739, 6.281899, 
20, 60.604909, 216.999508, 0.606128, 6.308361, 37.081315, -0.500544, 6.281563, 
20, 60.745904, 216.999253, 0.747123, 7.049760, 37.069967, -0.567380, 6.281188, 
20, 60.901721, 216.998909, 0.902941, 7.790906, 37.057282, -0.634248, 6.280774, 
20, 61.072356, 216.998460, 1.073577, 8.531771, 37.043259, -0.701152, 6.280324, 
20, 61.257802, 216.997884, 1.259023, 9.272329, 37.027897, -0.768091, 6.279836, 
20, 61.458052, 216.997160, 1.459274, 10.012553, 37.011196, -0.835067, 6.279311, 
20, 61.673098, 216.996267, 1.674323, 10.752416, 36.993154, -0.902080, 6.278751, 
20, 61.902933, 216.995179, 1.904160, 11.491891, 36.973772, -0.969129, 6.278155, 
20, 62.147549, 216.993871, 2.148780, 12.230952, 36.953047, -1.036212, 6.277524, 
20, 62.406936, 216.992317, 2.408171, 12.969572, 36.930981, -1.103330, 6.276859, 
20, 62.681084, 216.990486, 2.682325, 13.707723, 36.907571, -1.170476, 6.276161, 
20, 62.969984, 216.988351, 2.971233, 14.445380, 36.882818, -1.237646, 6.275429, 
20, 63.273624, 216.985880, 3.274883, 15.182514, 36.856722, -1.304842, 6.274666, 
20, 63.591993, 216.983041, 3.593265, 15.919100, 36.829281, -1.372049, 6.273872, 
20, 63.925080, 216.979802, 3.926368, 16.655110, 36.800495, -1.439269, 6.273048, 
20, 64.272871, 216.976128, 4.274178, 17.390517, 36.770365, -1.506491, 6.272195, 
20, 64.635353, 216.971983, 4.636684, 18.125295, 36.738891, -1.573710, 6.271313, 
20, 65.012513, 216.967334, 5.013872, 18.859416, 36.706073, -1.640914, 6.270404, 
20, 65.404335, 216.962142, 5.405729, 19.592854, 36.671911, -1.708099, 6.269469, 
20, 65.810806, 216.956371, 5.812241, 20.325583, 36.636406, -1.775252, 6.268509, 
20, 66.231909, 216.949983, 6.233392, 21.057574, 36.599559, -1.842366, 6.267525, 
20, 66.667628, 216.942939, 6.669168, 21.788801, 36.561370, -1.909429, 6.266518, 
20, 67.117946, 216.935201, 7.119553, 22.519238, 36.521841, -1.976433, 6.265490, 
20, 67.582846, 216.926729, 7.584530, 23.248857, 36.480974, -2.043361, 6.264441, 
20, 68.062310, 216.917484, 8.064083, 23.977633, 36.438770, -2.110212, 6.263373, 
20, 68.556318, 216.907427, 8.558194, 24.705537, 36.395231, -2.176966, 6.262288, 
20, 69.064852, 216.896517, 9.066845, 25.432545, 36.350358, -2.243620, 6.261186, 
20, 69.587892, 216.884716, 9.590017, 26.158628, 36.304155, -2.310154, 6.260069, 
20, 70.125416, 216.871984, 10.127692, 26.883760, 36.256624, -2.376573, 6.258939, 
20, 70.677404, 216.858281, 10.679851, 27.607916, 36.207767, -2.442850, 6.257798, 
20, 71.243835, 216.843570, 11.246472, 28.331067, 36.157587, -2.508987, 6.256645, 
20, 71.824685, 216.827812, 11.827536, 29.053189, 36.106087, -2.574977, 6.255484, 
20, 72.419932, 216.810970, 12.423021, 29.774254, 36.053271, -2.640805, 6.254316, 
20, 73.029552, 216.793007, 13.032906, 30.494237, 35.999142, -2.706467, 6.253142, 
20, 73.653521, 216.773886, 13.657168, 31.213111, 35.943702, -2.771969, 6.251965, 
20, 74.291815, 216.753574, 14.295785, 31.930850, 35.886957, -2.837289, 6.250785, 
20, 74.944408, 216.732036, 14.948733, 32.647429, 35.828908, -2.902437, 6.249606, 
20, 75.611275, 216.709239, 15.615990, 33.362820, 35.769560, -2.967416, 6.248427, 
20, 76.292389, 216.685153, 16.297530, 34.076998, 35.708915, -3.032213, 6.247253, 
20, 76.987724, 216.659749, 16.993328, 34.789938, 35.646978, -3.096847, 6.246083, 
20, 77.697252, 216.632997, 17.703361, 35.501613, 35.583752, -3.161310, 6.244921, 
20, 78.420946, 216.604872, 18.427601, 36.211998, 35.519240, -3.225622, 6.243768, 
20, 79.158777, 216.575350, 19.166022, 36.921066, 35.453444, -3.289781, 6.242627, 
20, 79.910716, 216.544409, 19.918598, 37.628794, 35.386368, -3.353811, 6.241499, 
20, 80.676735, 216.512029, 20.685301, 38.335154, 35.318014, -3.417713, 6.240386, 
20, 81.456804, 216.478192, 21.466103, 39.040122, 35.248383, -3.481518, 6.239291, 
20, 82.250893, 216.442883, 22.260977, 39.743671, 35.177479, -3.545238, 6.238216, 
20, 83.058972, 216.406091, 23.069892, 40.445777, 35.105301, -3.608896, 6.237163, 
20, 83.881009, 216.367805, 23.892821, 41.146414, 35.031850, -3.672521, 6.236134, 
20, 84.716974, 216.328020, 24.729732, 41.845557, 34.957128, -3.736134, 6.235132, 
20, 85.566835, 216.286731, 25.580595, 42.543180, 34.881132, -3.799773, 6.234158, 
20, 86.430561, 216.243940, 26.445381, 43.239257, 34.803863, -3.863461, 6.233216, 
