Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 185.998770, 275.000000, 0.002775, 0.277541, 13.877038, 693.851877, 3.141589, 
20, 185.987257, 275.000000, 0.014288, 0.575654, 14.905664, 51.431314, 3.141558, 
20, 185.961352, 275.000002, 0.040193, 1.295212, 35.977878, 1053.610724, 3.141486, 
20, 185.915301, 275.000010, 0.086244, 2.302564, 50.367635, 719.487855, 3.141360, 
20, 185.843348, 275.000034, 0.158197, 3.597669, 64.755253, 719.380867, 3.141162, 
20, 185.739739, 275.000093, 0.261807, 5.180457, 79.139365, 719.205597, 3.140878, 
20, 185.598722, 275.000221, 0.402823, 7.050822, 93.518260, 718.944774, 3.140492, 
20, 185.414550, 275.000470, 0.586995, 9.208619, 107.889881, 718.581063, 3.139988, 
20, 185.181477, 275.000918, 0.820068, 11.653656, 122.251820, 718.096941, 3.139353, 
20, 184.893765, 275.001675, 1.107782, 14.385682, 136.601311, 717.474530, 3.138570, 
20, 184.548556, 275.002880, 1.452993, 17.260559, 143.743844, 357.126655, 3.137634, 
20, 184.145876, 275.004693, 1.855677, 20.134199, 143.682012, -3.091609, 3.136548, 
20, 183.685755, 275.007299, 2.315805, 23.006393, 143.609705, -3.615356, 3.135312, 
20, 183.168229, 275.010907, 2.833344, 25.876930, 143.526851, -4.142698, 3.133930, 
20, 182.593338, 275.015751, 3.408256, 28.745598, 143.433370, -4.674024, 3.132405, 
20, 181.961126, 275.022088, 4.040499, 31.612181, 143.329178, -5.209601, 3.130739, 
20, 181.271644, 275.030193, 4.730029, 34.476465, 143.214187, -5.749583, 3.128937, 
20, 180.524949, 275.040368, 5.476793, 37.338231, 143.088304, -6.294138, 3.127001, 
20, 179.721102, 275.052929, 6.280738, 40.197260, 142.951439, -6.843225, 3.124937, 
20, 178.860171, 275.068213, 7.141805, 43.053330, 142.803502, -7.396862, 3.122749, 
20, 177.942230, 275.086573, 8.059929, 45.906218, 142.644406, -7.954803, 3.120442, 
20, 176.967360, 275.108379, 9.035043, 48.755699, 142.474067, -8.516934, 3.118021, 
20, 175.935647, 275.134011, 10.067074, 51.601548, 142.292411, -9.082810, 3.115491, 
20, 174.847186, 275.163865, 11.155945, 54.443535, 142.099369, -9.652091, 3.112859, 
20, 173.702076, 275.198344, 12.301574, 57.281433, 141.894883, -10.224304, 3.110131, 
20, 172.500426, 275.237861, 13.503874, 60.115011, 141.678906, -10.798836, 3.107314, 
20, 171.242349, 275.282836, 14.762755, 62.944039, 141.451404, -11.375104, 3.104413, 
20, 169.927966, 275.333690, 16.078120, 65.768286, 141.212356, -11.952420, 3.101438, 
20, 168.557407, 275.390850, 17.449871, 68.587521, 140.961755, -12.530062, 3.098395, 
20, 167.130807, 275.454738, 18.877901, 71.401513, 140.699609, -13.107289, 3.095293, 
20, 165.648307, 275.525778, 20.362102, 74.210032, 140.425942, -13.683334, 3.092140, 
20, 164.110057, 275.604383, 21.902359, 77.012848, 140.140794, -14.257417, 3.088945, 
20, 162.516213, 275.690964, 23.498553, 79.809732, 139.844217, -14.828833, 3.085717, 
20, 160.866935, 275.785918, 25.150563, 82.600458, 139.536281, -15.396826, 3.082465, 
20, 159.162391, 275.889628, 26.858258, 85.384799, 139.217065, -15.960781, 3.079199, 
20, 157.402754, 276.002463, 28.621509, 88.162533, 138.886663, -16.520095, 3.075930, 
20, 155.588203, 276.124772, 30.440178, 90.933436, 138.545178, -17.074284, 3.072668, 
20, 153.718920, 276.256882, 32.314124, 93.697290, 138.192718, -17.622971, 3.069424, 
20, 151.795091, 276.399094, 34.243201, 96.453878, 137.829400, -18.165901, 3.066208, 
20, 149.816908, 276.551682, 36.227261, 99.202985, 137.455341, -18.702965, 3.063033, 
20, 147.784562, 276.714889, 38.266149, 101.944398, 137.070657, -19.234209, 3.059910, 
20, 145.698250, 276.888922, 40.359707, 104.677908, 136.675460, -19.759848, 3.056852, 
20, 143.558168, 277.073951, 42.507773, 107.403305, 136.269854, -20.280275, 3.053871, 
20, 141.364513, 277.270105, 44.710181, 110.120383, 135.853933, -20.796063, 3.050979, 
20, 139.117482, 277.477467, 46.966760, 112.828939, 135.427773, -21.307972, 3.048191, 
20, 136.817271, 277.696076, 49.277335, 115.528767, 134.991435, -21.816940, 3.045518, 
20, 134.464075, 277.925914, 51.641728, 118.219667, 134.544953, -22.324082, 3.042976, 
20, 132.058086, 278.166913, 54.059757, 120.901433, 134.088340, -22.830671, 3.040577, 
20, 129.599493, 278.418943, 56.531234, 123.573865, 133.621577, -23.338123, 3.038337, 
20, 127.091268, 278.681519, 59.053166, 126.096576, 126.135551, -374.301295, 3.036273, 
20, 124.539148, 278.953771, 61.619766, 128.330013, 111.671869, -723.184133, 3.034401, 
20, 121.948834, 279.234729, 64.225273, 130.275347, 97.266663, -720.260304, 3.032740, 
20, 119.325988, 279.523329, 66.863949, 131.933799, 82.922612, -717.202541, 3.031302, 
20, 116.676237, 279.818431, 69.530082, 133.306639, 68.642012, -714.029997, 3.030100, 
20, 114.005172, 280.118824, 72.217985, 134.395175, 54.426792, -710.760993, 3.029146, 
20, 111.318347, 280.423240, 74.922000, 135.200745, 40.278532, -707.413004, 3.028446, 
20, 108.621284, 280.730371, 77.636494, 135.724715, 26.198478, -704.002709, 3.028008, 
20, 105.919471, 281.038880, 80.355864, 135.968466, 12.187556, -700.546096, 3.027835, 
20, 103.220318, 281.347191, 83.072568, 135.835231, -6.661736, -942.464612, 3.027930, 
20, 100.531196, 281.653737, 85.779107, 135.326914, -25.415860, -937.706162, 3.028291, 
20, 97.857495, 281.957191, 88.469973, 134.543326, -39.179430, -688.178509, 3.028914, 
20, 95.204582, 282.256266, 91.139690, 133.485852, -52.873663, -684.711673, 3.029794, 
20, 92.577806, 282.549719, 93.782808, 132.155865, -66.499392, -681.286453, 3.030924, 
20, 89.982494, 282.836373, 96.393902, 130.554709, -80.057766, -677.918685, 3.032293, 
20, 87.423960, 283.115124, 98.967576, 128.683704, -93.550263, -674.624861, 3.033890, 
20, 84.907502, 283.384951, 101.498458, 126.544130, -106.978708, -671.422249, 3.035701, 
20, 82.438407, 283.644929, 103.981203, 124.137224, -120.345288, -668.328963, 3.037710, 
20, 80.021950, 283.894234, 106.410486, 121.464173, -133.652566, -665.363943, 3.039900, 
20, 77.661468, 284.132346, 108.782948, 118.623066, -142.055353, -420.139307, 3.042253, 
20, 75.357574, 284.359101, 111.097974, 115.751299, -143.588348, -76.649766, 3.044754, 
20, 73.110095, 284.574474, 113.355748, 112.888724, -143.128746, 22.980086, 3.047389, 
20, 70.918870, 284.778496, 115.556451, 110.035138, -142.679275, 22.473558, 3.050145, 
20, 68.783746, 284.971245, 117.700258, 107.190339, -142.239939, 21.966823, 3.053007, 
20, 66.704579, 285.152845, 119.787340, 104.354124, -141.810767, 21.458571, 3.055963, 
20, 64.681234, 285.323460, 121.817866, 101.526288, -141.391814, 20.947647, 3.059000, 
20, 62.713583, 285.483295, 123.791998, 98.706625, -140.983153, 20.433063, 3.062104, 
20, 60.801503, 285.632586, 125.709897, 95.894927, -140.584873, 19.914010, 3.065265, 
20, 58.944881, 285.771603, 127.571717, 93.090986, -140.197075, 19.389870, 3.068469, 
20, 57.143605, 285.900643, 129.377608, 90.294588, -139.819871, 18.860198, 3.071706, 
20, 55.397572, 286.020026, 131.127719, 87.505521, -139.453377, 18.324734, 3.074964, 
20, 53.706679, 286.130097, 132.822190, 84.723567, -139.097709, 17.783387, 3.078231, 
20, 52.070831, 286.231217, 134.461160, 81.948507, -138.752984, 17.236225, 3.081499, 
20, 50.489936, 286.323764, 136.044763, 79.180121, -138.419315, 16.683465, 3.084755, 
20, 48.963902, 286.408129, 137.573126, 76.418185, -138.096806, 16.125454, 3.087991, 
20, 47.492644, 286.484713, 139.046376, 73.662473, -137.785553, 15.562653, 3.091196, 
20, 46.076079, 286.553925, 140.464631, 70.912761, -137.485641, 14.995617, 3.094362, 
20, 44.714125, 286.616180, 141.828007, 68.168818, -137.197141, 14.424993, 3.097479, 
20, 43.406703, 286.671894, 143.136616, 65.430416, -136.920111, 13.851471, 3.100540, 
20, 42.153738, 286.721488, 144.390562, 62.697324, -136.654596, 13.275777, 3.103535, 
20, 40.955155, 286.765376, 145.589948, 59.969311, -136.400622, 12.698703, 3.106458, 
20, 39.810883, 286.803974, 146.734871, 57.246147, -136.158202, 12.120982, 3.109300, 
20, 38.720852, 286.837687, 147.825423, 54.527601, -135.927335, 11.543385, 3.112055, 
20, 37.684995, 286.866918, 148.861692, 51.813441, -135.708002, 10.966644, 3.114715, 
20, 36.703248, 286.892056, 149.843761, 49.103437, -135.500173, 10.391448, 3.117275, 
20, 35.775549, 286.913484, 150.771708, 46.397361, -135.303804, 9.818435, 3.119728, 
20, 34.901836, 286.931570, 151.645608, 43.694984, -135.118840, 9.248185, 3.122069, 
20, 34.082053, 286.946667, 152.465529, 40.996080, -134.945216, 8.681205, 3.124292, 
20, 33.316146, 286.959116, 153.231538, 38.300423, -134.782858, 8.117925, 3.126393, 
20, 32.604062, 286.969239, 153.943694, 35.607789, -134.631684, 7.558694, 3.128366, 
20, 31.945753, 286.977341, 154.602053, 32.917957, -134.491609, 7.003761, 3.130207, 
20, 31.341172, 286.983710, 155.206667, 30.230706, -134.362542, 6.453350, 3.131913, 
20, 30.790278, 286.988612, 155.757583, 27.545818, -134.244392, 5.907475, 3.133480, 
20, 30.293030, 286.992292, 156.254845, 24.863077, -134.137069, 5.366172, 3.134904, 
20, 29.849393, 286.994977, 156.698490, 22.182267, -134.040482, 4.829351, 3.136182, 
20, 29.459334, 286.996867, 157.088554, 19.503176, -133.954544, 4.296863, 3.137312, 
20, 29.122824, 286.998143, 157.425066, 16.825593, -133.879176, 3.768410, 3.138292, 
20, 28.839839, 286.998960, 157.708052, 14.149307, -133.814302, 3.243716, 3.139119, 
20, 28.608465, 286.999453, 157.939427, 11.568765, -129.027109, 239.359622, 3.139798, 
20, 28.424117, 286.999734, 158.123775, 9.217380, -117.569204, 572.895280, 3.140340, 
20, 28.281439, 286.999883, 158.266453, 7.133908, -104.173613, 669.779545, 3.140761, 
20, 28.175076, 286.999955, 158.372816, 5.318138, -90.788487, 669.256275, 3.141075, 
20, 28.099678, 286.999985, 158.448214, 3.769912, -77.411315, 668.858616, 3.141298, 
20, 28.049896, 286.999996, 158.497996, 2.489113, -64.039938, 668.568873, 3.141445, 
20, 28.020383, 286.999999, 158.527509, 1.475663, -50.672543, 668.369754, 3.141532, 
20, 28.005793, 287.000000, 158.542099, 0.729509, -37.307665, 668.243895, 3.141576, 
20, 28.000780, 287.000000, 158.547112, 0.250626, -23.944180, 668.174206, 3.141590, 
20, 28.000000, 287.000000, 158.547892, 0.038999, -10.581308, 668.143609, 3.141593, 
20, 28.000000, 287.000000, 158.547892, 0.000000, -1.949974, 431.566696, 3.141593, 
