Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
50, 237.856779, 79.000000, 262.477609, 35.733053, -80.000000, -0.000000, 0.000000, 
50, 239.443431, 79.000000, 264.064262, 31.733053, -80.000000, 0.000000, 0.000000, 
50, 240.830084, 79.000000, 265.450915, 27.733053, -80.000000, -0.000000, 0.000000, 
50, 242.016737, 79.000000, 266.637567, 23.733053, -80.000000, 0.000000, 0.000000, 
50, 243.003389, 79.000000, 267.624220, 19.733053, -80.000000, 0.000000, 0.000000, 
50, 243.790042, 79.000000, 268.410873, 15.733053, -80.000000, 0.000000, 0.000000, 
50, 244.376695, 79.000000, 268.997525, 11.733053, -80.000000, 0.000000, 0.000000, 
50, 244.763347, 79.000000, 269.384178, 7.733053, -80.000000, -0.000000, 0.000000, 
50, 244.953337, 79.000000, 269.574168, 3.799790, -78.665266, 26.694677, 0.000000, 
50, 245.000000, 79.000000, 269.620831, 0.933263, -57.330532, 426.694677, 0.000000, 
50, 245.000000, 79.000000, 269.620831, 0.000000, -18.665266, 773.305323, 0.000000, 
