Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 287.602235, 250.097722, 38.943168, 60.818382, 37.809000, -741.628400, 4.264432, 
20, 287.060271, 248.998689, 40.168566, 61.269857, 22.573778, -761.761099, 4.244015, 
20, 286.493044, 247.905891, 41.399807, 61.562050, 14.609615, -398.208162, 4.223149, 
20, 285.900201, 246.820344, 42.636688, 61.844072, 14.101100, -25.425721, 4.201849, 
20, 285.281462, 245.743123, 43.878961, 62.113656, 13.479192, -31.095400, 4.180133, 
20, 284.636633, 244.675356, 45.126330, 62.368466, 12.740520, -36.933610, 4.158026, 
20, 283.965617, 243.618214, 46.378453, 62.606137, 11.883536, -42.849192, 4.135553, 
20, 283.268416, 242.572906, 47.634939, 62.824314, 10.908891, -48.732260, 4.112744, 
20, 282.545146, 241.540664, 48.895354, 63.020706, 9.819586, -54.465246, 4.089633, 
20, 281.796033, 240.522736, 50.159216, 63.193130, 8.621183, -59.920170, 4.066257, 
20, 281.021425, 239.520367, 51.426007, 63.339567, 7.321860, -64.966138, 4.042656, 
20, 280.221790, 238.534790, 52.695172, 63.458215, 5.932390, -69.473505, 4.018871, 
20, 279.397715, 237.567207, 53.966123, 63.547535, 4.466026, -73.318188, 3.994950, 
20, 278.549903, 236.618777, 55.238248, 63.606299, 2.938183, -76.392140, 3.970938, 
20, 277.679168, 235.690599, 56.510921, 63.633622, 1.366130, -78.602675, 3.946884, 
20, 276.786425, 234.783698, 57.783501, 63.628991, -0.231534, -79.883180, 3.922837, 
20, 275.872684, 233.899012, 59.055346, 63.592283, -1.835397, -80.193147, 3.898846, 
20, 274.939034, 233.037383, 60.325822, 63.523766, -3.425843, -79.522304, 3.874961, 
20, 273.986631, 232.199544, 61.594304, 63.424093, -4.983645, -77.890126, 3.851230, 
20, 273.016682, 231.386115, 62.860189, 63.294282, -6.490573, -75.346401, 3.827698, 
20, 272.030435, 230.597597, 64.122903, 63.135684, -7.929889, -71.965805, 3.804410, 
20, 271.029155, 229.834369, 65.381902, 62.949948, -9.286820, -67.846550, 3.781408, 
20, 270.014117, 229.096690, 66.636681, 62.738970, -10.548895, -63.103705, 3.758730, 
20, 268.986589, 228.384700, 67.886778, 62.504847, -11.706156, -57.863085, 3.736413, 
20, 267.947818, 227.698427, 69.131775, 62.249821, -12.751289, -52.256629, 3.714488, 
20, 266.899020, 227.037788, 70.371299, 61.976229, -13.679599, -46.415495, 3.692985, 
20, 265.841369, 226.402602, 71.605028, 61.686451, -14.488916, -40.465851, 3.671927, 
20, 264.775989, 225.792595, 72.832685, 61.382863, -15.179393, -34.523887, 3.651336, 
20, 263.703949, 225.207412, 74.054041, 61.067797, -15.753262, -28.693442, 3.631230, 
