Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 295.000000, 287.998435, 0.002800, 0.279954, 13.997694, 699.884689, 4.712412, 
20, 295.000001, 287.989031, 0.012203, 0.470188, 9.511721, -224.298618, 4.712550, 
20, 295.000008, 287.967872, 0.033363, 1.057975, 29.389338, 993.880831, 4.712860, 
20, 295.000036, 287.930251, 0.070983, 1.881021, 41.152273, 588.146733, 4.713412, 
20, 295.000121, 287.871461, 0.129774, 2.939547, 52.926313, 588.702016, 4.714274, 
20, 295.000333, 287.786782, 0.214453, 4.233921, 64.718690, 589.618853, 4.715512, 
20, 295.000790, 287.671489, 0.329746, 5.764694, 76.538671, 590.999033, 4.717196, 
20, 295.001680, 287.520839, 0.480399, 7.532649, 88.397774, 592.955156, 4.719389, 
20, 295.003280, 287.330069, 0.671176, 9.538851, 100.310069, 595.614765, 4.722157, 
20, 295.005983, 287.094390, 0.906871, 11.784703, 112.292583, 599.125689, 4.725562, 
20, 295.010288, 286.811343, 1.189951, 14.154011, 118.465414, 308.641573, 4.729629, 
20, 295.016768, 286.480799, 1.520558, 16.530387, 118.818834, 17.670971, 4.734346, 
20, 295.026088, 286.102608, 1.898864, 18.915270, 119.244126, 21.264628, 4.739701, 
20, 295.039003, 285.676600, 2.325068, 21.310205, 119.746774, 25.132358, 4.745679, 
20, 295.056354, 285.202580, 2.799405, 23.716859, 120.332655, 29.294060, 4.752262, 
20, 295.079067, 284.680333, 3.322145, 26.137017, 121.007903, 33.762431, 4.759428, 
20, 295.108148, 284.109622, 3.893597, 28.572591, 121.778710, 38.540319, 4.767153, 
20, 295.144678, 283.490186, 4.514110, 31.025613, 122.651127, 43.620885, 4.775412, 
20, 295.189811, 282.821743, 5.184074, 33.498230, 123.630849, 48.986085, 4.784174, 
20, 295.244767, 282.103990, 5.903928, 35.992690, 124.722985, 54.606814, 4.793405, 
20, 295.310822, 281.336601, 6.674155, 38.511327, 125.931826, 60.442049, 4.803069, 
20, 295.389308, 280.519230, 7.495285, 41.056539, 127.260628, 66.440066, 4.813123, 
20, 295.481596, 279.651509, 8.367901, 43.630767, 128.711405, 72.538866, 4.823524, 
20, 295.589096, 278.733049, 9.292630, 46.236463, 130.284768, 78.668164, 4.834224, 
20, 295.713236, 277.763442, 10.270151, 48.876059, 131.979803, 84.751739, 4.845169, 
20, 295.855459, 276.742260, 11.301190, 51.551939, 133.794009, 90.710278, 4.856305, 
20, 296.017206, 275.669052, 12.386518, 54.266405, 135.723315, 96.465301, 4.867571, 
20, 296.199902, 274.543348, 13.526951, 57.021649, 137.762171, 101.942836, 4.878905, 
20, 296.404942, 273.364655, 14.723345, 59.819723, 139.903731, 107.077996, 4.890242, 
20, 296.633674, 272.132454, 15.976596, 62.662525, 142.140110, 111.818945, 4.901512, 
20, 296.887381, 270.846201, 17.287631, 65.551780, 144.462730, 116.131012, 4.912644, 
20, 297.167264, 269.505319, 18.657412, 68.489035, 146.862729, 119.999946, 4.923565, 
20, 297.474421, 268.109195, 20.086925, 71.475663, 149.331419, 123.434476, 4.934197, 
20, 297.809826, 266.657172, 21.577183, 74.512878, 151.860775, 126.467792, 4.944464, 
20, 298.174314, 265.148543, 23.129218, 77.601757, 154.443933, 129.157932, 4.954286, 
20, 298.568551, 263.582539, 24.744084, 80.743271, 157.075670, 131.586824, 4.963581, 
20, 298.992339, 261.960864, 26.420218, 83.806707, 153.171842, -195.191380, 4.972256, 
20, 299.444468, 260.287746, 28.153349, 86.656546, 142.491935, -533.995371, 4.980206, 
20, 299.923310, 258.567430, 29.939064, 89.285746, 131.459972, -551.598124, 4.987343, 
20, 300.426840, 256.804178, 31.772803, 91.686991, 120.062274, -569.884896, 4.993584, 
20, 300.952655, 255.002274, 33.649860, 93.852814, 108.291159, -588.555787, 4.998863, 
20, 301.498009, 253.166032, 35.565373, 95.775686, 96.143615, -607.377191, 5.003121, 
20, 302.059843, 251.299808, 37.514335, 97.448084, 83.619872, -626.187148, 5.006315, 
20, 302.634836, 249.408009, 39.491586, 98.862524, 70.721995, -644.893850, 5.008408, 
20, 303.219445, 247.495116, 41.491817, 100.011576, 57.452628, -663.468350, 5.009380, 
20, 303.809725, 245.566465, 43.508776, 100.847957, 41.819026, -781.680086, 5.009220, 
20, 304.401611, 243.627531, 45.536039, 101.363140, 25.759149, -802.993866, 5.007929, 
20, 304.991221, 241.683182, 47.567821, 101.589078, 11.296908, -723.112026, 5.005523, 
