Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 40.002560, 313.000000, 0.002760, 0.276000, 13.800000, 690.000000, 0.000000, 
20, 40.013600, 313.000000, 0.013800, 0.552000, 13.800000, -0.000000, 0.000000, 
20, 40.038440, 313.000000, 0.038640, 1.242000, 34.500000, 1035.000000, 0.000000, 
20, 40.082600, 313.000000, 0.082800, 2.208000, 48.300000, 690.000000, 0.000000, 
20, 40.151600, 313.000000, 0.151800, 3.450000, 62.100000, 690.000000, 0.000000, 
20, 40.250960, 313.000000, 0.251160, 4.968000, 75.900000, 690.000000, 0.000000, 
20, 40.386200, 313.000000, 0.386400, 6.762000, 89.700000, 690.000000, 0.000000, 
20, 40.562840, 313.000000, 0.563040, 8.832000, 103.500000, 690.000000, 0.000000, 
20, 40.786400, 313.000000, 0.786600, 11.178000, 117.300000, 690.000000, 0.000000, 
20, 41.062400, 313.000000, 1.062600, 13.800000, 131.100000, 690.000000, 0.000000, 
20, 41.393600, 313.000000, 1.393800, 16.560000, 138.000000, 345.000000, 0.000000, 
20, 41.780000, 313.000000, 1.780200, 19.320000, 138.000000, 0.000000, 0.000000, 
20, 42.221600, 313.000000, 2.221800, 22.080000, 138.000000, -0.000000, 0.000000, 
20, 42.718400, 313.000000, 2.718600, 24.840000, 138.000000, -0.000000, 0.000000, 
20, 43.270400, 313.000000, 3.270600, 27.600000, 138.000000, -0.000000, 0.000000, 
20, 43.877600, 313.000000, 3.877800, 30.360000, 138.000000, 0.000000, 0.000000, 
20, 44.540000, 313.000000, 4.540200, 33.120000, 138.000000, 0.000000, 0.000000, 
20, 45.257600, 313.000000, 5.257800, 35.880000, 138.000000, 0.000000, 0.000000, 
20, 46.030400, 313.000000, 6.030600, 38.640000, 138.000000, -0.000000, 0.000000, 
20, 46.858400, 313.000000, 6.858600, 41.400000, 138.000000, 0.000000, 0.000000, 
20, 47.741600, 313.000000, 7.741800, 44.160000, 138.000000, 0.000000, 0.000000, 
20, 48.680000, 313.000000, 8.680200, 46.920000, 138.000000, -0.000000, 0.000000, 
20, 49.673600, 313.000000, 9.673800, 49.680000, 138.000000, 0.000000, 0.000000, 
20, 50.722400, 313.000000, 10.722600, 52.440000, 138.000000, 0.000001, 0.000000, 
20, 51.826400, 313.000000, 11.826600, 55.200000, 138.000000, -0.000000, 0.000000, 
20, 52.985600, 313.000000, 12.985800, 57.960000, 138.000000, -0.000000, 0.000000, 
20, 54.200000, 313.000000, 14.200200, 60.720000, 138.000000, 0.000000, 0.000000, 
20, 55.469600, 313.000000, 15.469800, 63.480000, 138.000000, 0.000000, 0.000000, 
