dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,150.355756,73.833664,67.219645,30.881165,-77.249254,0.000000,1.690097
0.020000,150.287896,74.432004,67.821818,29.336180,-77.249254,-0.000000,1.677398
0.020000,150.230485,75.000370,68.393092,27.791195,-77.249254,-0.000000,1.665568
0.020000,150.182316,75.538601,68.933466,26.246210,-77.249254,0.000000,1.654572
0.020000,150.142281,76.046492,69.442941,24.701225,-77.249254,-0.000000,1.644377
0.020000,150.109355,76.523924,69.921515,23.156240,-77.249254,0.000000,1.634952
0.020000,150.082598,76.970795,70.369190,21.611255,-77.249254,0.000000,1.626269
0.020000,150.061152,77.387024,70.785965,20.066269,-77.249254,0.000000,1.618300
0.020000,150.044235,77.772520,71.171841,18.521284,-77.249254,-0.000000,1.611019
0.020000,150.031137,78.127253,71.526817,16.976299,-77.249254,-0.000000,1.604405
0.020000,150.021215,78.451190,71.850893,15.431314,-77.249254,0.000000,1.598435
0.020000,150.013898,78.744264,72.144069,13.886329,-77.249254,0.000000,1.593091
0.020000,150.008673,79.006492,72.406346,12.341344,-77.249254,-0.000000,1.588355
0.020000,150.005090,79.237837,72.637723,10.796359,-77.249254,0.000000,1.584212
0.020000,150.002758,79.438308,72.838200,9.251374,-77.249254,0.000000,1.580649
0.020000,150.001342,79.607873,73.007778,7.706389,-77.249254,0.000000,1.577654
0.020000,150.000560,79.746549,73.146456,6.161404,-77.249254,-0.000000,1.575218
0.020000,150.000185,79.854323,73.254234,4.616419,-77.249254,0.000000,1.573333
0.020000,150.000041,79.931204,73.331113,3.071434,-77.249254,0.000000,1.571993
0.020000,150.000005,79.977184,73.377092,1.526449,-77.249254,0.000000,1.571193
0.020000,150.000000,79.996228,73.396126,0.376978,-57.473529,988.786213,1.570862
0.020000,150.000000,80.000000,73.399896,0.000000,-18.848903,1931.231339,1.570796
0.020000,150.000000,80.000000,73.399896,0.000000,0.000000,942.445126,1.570796
